"   ";"OWNER";"TABLE_NAME";"TABLESPACE_NAME";"CLUSTER_NAME";"IOT_NAME";"STATUS";"PCT_FREE";"PCT_USED";"INI_TRANS";"MAX_TRANS";"INITIAL_EXTENT";"NEXT_EXTENT";"MIN_EXTENTS";"MAX_EXTENTS";"PCT_INCREASE";"FREELISTS";"FREELIST_GROUPS";"LOGGING";"BACKED_UP";"NUM_ROWS";"BLOCKS";"EMPTY_BLOCKS";"AVG_SPACE";"CHAIN_CNT";"AVG_ROW_LEN";"AVG_SPACE_FREELIST_BLOCKS";"NUM_FREELIST_BLOCKS";"DEGREE";"INSTANCES";"CACHE";"TABLE_LOCK";"SAMPLE_SIZE";"LAST_ANALYZED";"PARTITIONED";"IOT_TYPE";"TEMPORARY";"SECONDARY";"NESTED";"BUFFER_POOL";"FLASH_CACHE";"CELL_FLASH_CACHE";"ROW_MOVEMENT";"GLOBAL_STATS";"USER_STATS";"DURATION";"SKIP_CORRUPT";"MONITORING";"CLUSTER_OWNER";"DEPENDENCIES";"COMPRESSION";"COMPRESS_FOR";"DROPPED";"READ_ONLY";"SEGMENT_CREATED";"RESULT_CACHE";"CLUSTERING";"ACTIVITY_TRACKING";"DML_TIMESTAMP";"HAS_IDENTITY";"CONTAINER_DATA";"INMEMORY";"INMEMORY_PRIORITY";"INMEMORY_DISTRIBUTE";"INMEMORY_COMPRESSION";"INMEMORY_DUPLICATE"
"48";"SYS";"EDITION$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"1";"1";"0";"0";"0";"151";"0";"0";"         1";"         1";"    N";"ENABLED";"1";"09.01.2016 06:13:02";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"49";"SYS";"EDITIONING_TYPES$";"";"";"";"VALID";"10";"40";"1";"255";"";"";"";"";"";"1";"1";"NO";"N";"";"";"";"";"";"";"";"";"         1";"         1";"    N";"ENABLED";"";"";"NO";"";"Y";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"NO";"NO";"SYS$TRANSACTION";"DISABLED";"NO";"";"DISABLED";"DISABLED";"BASIC";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"50";"SYS";"USER_EDITIONING$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"2";"1";"0";"0";"0";"6";"0";"0";"         1";"         1";"    N";"ENABLED";"2";"09.01.2016 06:17:51";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"51";"SYS";"MIGRATE$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"1";"1";"0";"0";"0";"3";"0";"0";"         1";"         1";"    N";"ENABLED";"1";"09.01.2016 06:15:12";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"52";"SYS";"VIEWCON$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:17:52";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"53";"SYS";"ICOLDEP$";"SYSTEM";"C_OBJ#";"";"VALID";"0";"0";"0";"0";"139264";"204800";"1";"2147483645";"";"1";"1";"YES";"N";"49";"1364";"0";"0";"0";"13";"0";"0";"         1";"         1";"    N";"ENABLED";"49";"09.01.2016 06:13:09";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"SYS";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"54";"SYS";"DUAL";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"16384";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"1";"1";"0";"0";"0";"2";"0";"0";"         1";"         1";"    N";"ENABLED";"1";"09.01.2016 06:13:02";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"55";"SYS";"SYSAUTH$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"1089";"3";"0";"0";"0";"14";"0";"0";"         1";"         1";"    N";"ENABLED";"1089";"09.01.2016 06:17:41";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"56";"SYS";"OBJPRIV$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:15:20";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"57";"SYS";"DEFROLE$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:12:56";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"58";"SYS";"CDB_LOCAL_ADMINAUTH$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:12:44";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"59";"SYS";"ECOL$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"0";"1";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:13:02";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"60";"SYS";"EV$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:13:03";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"61";"SYS";"EVCOL$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:13:03";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"62";"SYS";"SQLERROR$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:17:35";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"63";"SYS";"CONTAINER$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"1";"1";"0";"0";"0";"36";"0";"0";"         1";"         1";"    N";"ENABLED";"1";"15.01.2016 22:01:36";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"64";"SYS";"CDB_FILE$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:12:43";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"65";"SYS";"PDB_HISTORY$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:16:52";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"66";"SYS";"CONDATA$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"3";"1";"0";"0";"0";"8";"0";"0";"         1";"         1";"    N";"ENABLED";"3";"09.01.2016 06:12:53";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"67";"SYS";"ADMINAUTH$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:06:09";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"68";"SYS";"PDB_ALERT$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:16:52";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"69";"SYS";"PDB_INV_TYPE$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:16:52";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"70";"SYS";"PDB_SPFILE$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:16:52";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"71";"SYS";"PDBSTATE$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:16:52";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"72";"SYS";"CDBVW_STATS$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:12:43";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"73";"SYS";"UNDOHIST$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"30";"1";"0";"0";"0";"77";"0";"0";"         1";"         1";"    N";"ENABLED";"30";"09.01.2016 06:17:50";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"74";"SYS";"PDB_SYNC$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"1";"1";"0";"0";"0";"35";"0";"0";"         1";"         1";"    N";"ENABLED";"1";"09.01.2016 06:16:52";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"75";"SYS";"LINK$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"3";"1";"0";"0";"0";"158";"0";"0";"         1";"         1";"    N";"ENABLED";"3";"09.01.2016 06:15:00";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"76";"SYS";"TRUSTED_LIST$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"1";"1";"0";"0";"0";"5";"0";"0";"         1";"         1";"    N";"ENABLED";"1";"09.01.2016 06:17:48";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"77";"SYS";"COM$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"16384";"106496";"1";"2147483645";"";"1";"1";"YES";"N";"22965";"172";"0";"0";"0";"49";"0";"0";"         1";"         1";"    N";"ENABLED";"22965";"09.01.2016 06:12:52";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"78";"SYS";"DUC$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"12";"1";"0";"0";"0";"94";"0";"0";"         1";"         1";"    N";"ENABLED";"12";"09.01.2016 06:13:02";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"79";"SYS";"RECYCLEBIN$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"4948";"60";"0";"0";"0";"77";"0";"0";"         1";"         1";"    N";"ENABLED";"4948";"24.05.2022 22:00:20";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"80";"SYS";"IND_ONLINE$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"0";"1";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"22.10.2021 22:00:46";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"81";"SYS";"CONTEXT$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"8";"1";"0";"0";"0";"28";"0";"0";"         1";"         1";"    N";"ENABLED";"8";"09.01.2016 06:12:53";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"82";"SYS";"SQL_VERSION$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"4";"1";"0";"0";"0";"9";"0";"0";"         1";"         1";"    N";"ENABLED";"4";"09.01.2016 06:17:36";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"83";"SYS";"JIJOIN$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:14:58";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"84";"SYS";"JIREFRESHSQL$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:14:58";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"85";"SYS";"TRIGGER$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"106";"12";"0";"0";"0";"151";"0";"0";"         1";"         1";"    N";"ENABLED";"106";"09.01.2016 06:17:47";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"86";"SYS";"TRIGGERCOL$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"379";"2";"0";"0";"0";"17";"0";"0";"         1";"         1";"    N";"ENABLED";"379";"09.01.2016 06:17:47";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"87";"SYS";"TRIGGERJAVAF$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:17:47";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"88";"SYS";"TRIGGERJAVAS$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:17:48";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"89";"SYS";"TRIGGERJAVAC$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:17:47";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"90";"SYS";"TRIGGERJAVAM$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:17:47";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"91";"SYS";"VIEWTRCOL$";"SYSTEM";"C_OBJ#";"";"VALID";"0";"0";"0";"0";"139264";"204800";"1";"2147483645";"";"1";"1";"YES";"N";"1";"1364";"0";"0";"0";"22";"0";"0";"         1";"         1";"    N";"ENABLED";"1";"09.01.2016 06:17:52";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"SYS";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"92";"SYS";"ATEMPTAB$";"";"";"";"VALID";"10";"40";"1";"255";"";"";"";"";"";"1";"1";"NO";"N";"";"";"";"";"";"";"";"";"         1";"         1";"    N";"ENABLED";"";"";"NO";"";"Y";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"NO";"NO";"SYS$TRANSACTION";"DISABLED";"NO";"";"DISABLED";"DISABLED";"BASIC";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"93";"SYS";"TRIGGERDEP$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"0";"0";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"09.01.2016 06:17:47";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
"94";"SYS";"INDREBUILD$";"SYSTEM";"";"";"VALID";"10";"40";"1";"255";"65536";"1048576";"1";"2147483645";"";"1";"1";"YES";"N";"0";"1";"0";"0";"0";"0";"0";"0";"         1";"         1";"    N";"ENABLED";"0";"15.05.2019 22:00:18";"NO";"";"N";"N";"NO";"DEFAULT";"DEFAULT";"DEFAULT";"DISABLED";"YES";"NO";"";"DISABLED";"YES";"";"DISABLED";"DISABLED";"";"NO";"NO";"YES";"DEFAULT";"NO";"";"";"NO";"NO";"DISABLED";"";"";"";""
